ID,Status,City,State,Zip,Life.hours,Life.No.Call.No.Show,Life.Call.Email.to.miss.shift,Life.Absence,YTD.hours,No.Call.No.Show,Call.Email.to.miss.shift,Absence,MTD.hours,MTD.No.Call.No.Show,MTD.Call.Email.to.miss.shift,MTD.Absence,Date.entered,Start.date,Stop.date,Orientation.Date
2121,Active,Philadelphia,PA,19152,6,0,0,0,6,0,0,0,2,0,0,0,06-07-2018,06-07-2018,,
2122,Active,Philadelphia,PA,19106,0,0,0,0,0,0,0,0,0,0,0,0,03-28-2018,03-28-2018,,
2123,Active,Philadelphia,PA,19123,4.25,0,0,0,4.25,0,0,0,2,0,0,0,06-13-2018,06-13-2018,,
2124,Active,Philadelphia,PA,19139,29.5,0,0,0,29.5,0,0,0,9.75,0,0,0,05-22-2018,05-23-2018,,
2125,Active,Philadelphia,PA,19147,7.75,0,0,0,7.75,0,0,0,0,0,0,0,02-14-2018,02-14-2018,,
2126,Active,Philadelphia,PA,19153,11.7166666667,2,0,2,11.7166666667,2,0,2,0,0,0,0,02-28-2018,03-02-2018,,
2127,Active,Philadelphia,PA,19114,2.25,0,0,0,2.25,0,0,0,0,0,0,0,05-04-2018,05-04-2018,,05-01-2018
2128,Active,Philadelphia,PA,19106,2.25,0,0,0,2.25,0,0,0,0,0,0,0,03-14-2018,03-14-2018,,
2129,Active,Philadelphia,PA,19104,4,0,0,0,4,0,0,0,0,0,0,0,05-24-2018,05-24-2018,,
2130,Active,Philadelphia,PA,19106-4216,0,0,0,0,0,0,0,0,0,0,0,0,01-25-2018,01-25-2018,,
2131,Active,Philadelphia,PA,19134,24,0,0,0,24,0,0,0,2,0,0,0,03-03-2018,03-03-2018,,
2132,Active,Philadelphia,PA,19125,5.25,0,0,0,5.25,0,0,0,0,0,0,0,01-23-2018,01-24-2018,,
2133,Active,Philadelphia,PA,19104,0,0,0,0,0,0,0,0,0,0,0,0,01-19-2018,01-19-2018,,
2134,Active,,,,35.75,0,0,0,14.75,0,0,0,0,0,0,0,05-22-2017,05-22-2017,,
2135,Active,Philadelphia,PA,19104,2.25,0,0,0,2.25,0,0,0,0,0,0,0,04-03-2018,04-03-2018,,
2136,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,03-09-2018,03-09-2018,,
2137,Active,Philadelphia,PA,19104,0,0,0,0,0,0,0,0,0,0,0,0,06-14-2018,06-14-2018,,
2138,Active,Sharon Hill,PA,19079,0,0,0,0,0,0,0,0,0,0,0,0,05-09-2018,05-09-2018,,
2139,Active,Philadelphia,PA,19154,3.25,0,0,0,3.25,0,0,0,0,0,0,0,03-02-2018,03-02-2018,,
2140,Active,Warrington,PA,18976,6,0,0,0,6,0,0,0,0,0,0,0,03-20-2018,03-20-2018,,
2141,Active,Philadelphia,PA,19148,12.25,0,1,1,12.25,0,1,1,8.25,0,0,0,06-19-2018,06-19-2018,,
2142,Active,Philadelphia,PA,19148,8,0,0,0,8,0,0,0,2,0,0,0,01-10-2018,01-10-2018,,
2143,Active,Philadelphia,PA,19106,1,0,0,0,1,0,0,0,0,0,0,0,06-03-2018,06-04-2018,,
2144,Active,Philadelphia,PA,19121,6.5,0,0,0,6.5,0,0,0,0,0,0,0,03-06-2018,03-06-2018,,
2145,Applicant,,,,0,0,0,0,0,0,0,0,0,0,0,0,07-25-2018,,,
2146,Active,Philadelphia,PA,,0,0,0,0,0,0,0,0,0,0,0,0,04-27-2018,04-27-2018,,
2147,Active,Philadelphia,PA,19104,26.5,0,0,0,26.5,0,0,0,0,0,0,0,05-02-2018,05-02-2018,,
2148,Active,Fairless Hills,PA,19030,4,0,0,0,4,0,0,0,0,0,0,0,02-20-2018,02-20-2018,,
2149,Active,Philadelphia,PA,19146,71.75,0,0,0,71.75,0,0,0,0,0,0,0,01-17-2018,01-17-2018,,01-14-2018
2150,Active,Philadelphia,PA,19147,17.25,0,0,0,17.25,0,0,0,1.5,0,0,0,02-20-2018,02-20-2018,,02-19-2018
2151,Active,Philadelphia,PA,19146,484.5,0,0,0,484.5,0,0,0,8,0,0,0,03-08-2018,03-08-2018,,
2152,Active,Philadelphia,PA,19134,2.25,0,0,0,2.25,0,0,0,0,0,0,0,03-06-2018,03-06-2018,,
2153,Active,philadelphia,PA,19148,0,0,0,0,0,0,0,0,0,0,0,0,04-24-2018,04-24-2018,,
2154,Active,,,,26,0,0,0,26,0,0,0,6,0,0,0,03-14-2018,03-14-2018,,
2155,Active,Philadelphia,PA,19106,12.25,0,2,2,12.25,0,2,2,0,0,0,0,03-09-2018,03-09-2018,,
2156,Active,Philadelphia,PA,,14,0,0,0,10,0,0,0,2,0,0,0,09-11-2017,09-11-2017,,09-10-2017
2157,Active,Philadelphia,PA,19103,146.75,0,0,0,54.75,0,0,0,6,0,0,0,04-06-2015,04-06-2015,,04-01-2015
2158,Active,Philadelphia,PA,19123,9.25,0,0,0,9.25,0,0,0,0,0,0,0,04-04-2018,04-04-2018,,
2159,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,07-23-2018,07-23-2018,,
2160,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,06-24-2018,06-24-2018,,
2161,Active,Philadelphia,PA,19104,2,0,0,0,2,0,0,0,2,0,0,0,07-13-2018,07-13-2018,,
2162,Active,Philadelphia,PA,19147,0,0,0,0,0,0,0,0,0,0,0,0,01-10-2018,01-10-2018,,
2163,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,07-15-2018,07-15-2018,,
2164,Active,Collingswood,NJ,8108,22,0,0,0,22,0,0,0,0,0,0,0,08-18-2016,08-18-2016,,
2165,Active,Philadelphia,PA,19148,0,0,0,0,0,0,0,0,0,0,0,0,04-25-2018,04-25-2018,,
2166,Active,Bensalem,PA,19020,4,0,0,0,4,0,0,0,0,0,0,0,04-13-2018,04-13-2018,,
2167,Active,Philadelphia,PA,19016,0,0,0,0,0,0,0,0,0,0,0,0,03-06-2018,03-06-2018,,
2168,Active,Philadelphia,PA,19142,0,0,0,0,0,0,0,0,0,0,0,0,05-17-2018,05-17-2018,,
2169,Active,,,,118,0,0,0,117,0,0,0,21.75,0,0,0,09-22-2016,09-22-2016,,
2170,Active,Philadelphia,PA,19103,0,0,0,0,0,0,0,0,0,0,0,0,07-25-2018,07-25-2018,,
2171,Active,Philadelphia,PA,19143,6,0,0,0,6,0,0,0,0,0,0,0,02-23-2018,02-23-2018,,
2172,Active,Philadelphia,PA,19125,16.75,0,0,0,16.75,0,0,0,0,0,0,0,02-03-2018,02-05-2018,,
2173,Active,Philadelphia,PA,19151,1.5,0,0,0,1.5,0,0,0,1.5,0,0,0,07-08-2018,07-09-2018,,
2174,Active,,,,18.75,0,0,0,18.75,0,0,0,5.75,0,0,0,05-05-2018,05-05-2018,,
2175,Active,Philadelphia,PA,19148,4,0,0,0,4,0,0,0,4,0,0,0,07-04-2018,07-04-2018,,07-03-2018
2176,Active,Abington,PA,19001,11,0,0,0,11,0,0,0,5.25,0,0,0,06-08-2018,06-08-2018,,
2177,Active,WILLOW GROVE,PA,19090,2.25,0,0,0,2.25,0,0,0,0,0,0,0,02-28-2018,03-02-2018,,
2178,Active,philadelphia,PA,19134,33.25,0,0,0,33.25,0,0,0,4.25,0,0,0,01-31-2018,02-01-2018,,
2179,Active,Philadelphia,PA,19102,2,0,0,0,2,0,0,0,0,0,0,0,06-22-2018,06-22-2018,,
2180,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,06-28-2018,06-28-2018,,
2181,Active,Warminster,PA,18974,0,0,0,0,0,0,0,0,0,0,0,0,02-25-2018,03-02-2018,,
2182,Active,philadelphia,PA,19129,11.5,0,0,0,11.5,0,0,0,4,0,0,0,04-14-2018,04-14-2018,,
2183,Active,,,,17.75,0,0,0,17.75,0,0,0,0,0,0,0,02-07-2018,02-07-2018,,
2184,Active,Philadelphia,PA,19104,0,0,0,0,0,0,0,0,0,0,0,0,05-16-2018,05-16-2018,,
2185,Active,Philadelphia,PA,19145,8,0,0,0,8,0,0,0,0,0,0,0,05-02-2018,05-03-2018,,
2186,Active,,,,40.5,0,0,0,40.5,0,0,0,0,0,0,0,06-12-2018,06-12-2018,,
2187,Active,,PA,19154,14.25,0,0,0,14.25,0,0,0,14.25,0,0,0,06-30-2018,06-30-2018,,
2188,Active,Philadelphia,PA,19111,1.25,0,0,0,1.25,0,0,0,1.25,0,0,0,06-07-2018,06-08-2018,,
2189,Active,Philadelphia,,19106,0,0,0,0,0,0,0,0,0,0,0,0,07-24-2018,07-25-2018,,
2190,Active,Philadelphia,PA,19104,1.75,0,0,0,1.75,0,0,0,1.75,0,0,0,05-12-2018,05-12-2018,,
2191,Active,philadelphia,PA,19151,20.25,0,1,1,20.25,0,1,1,20.25,0,1,1,06-26-2018,06-26-2018,,
2192,Active,Cherry Hill,NJ,8003,0,0,0,0,0,0,0,0,0,0,0,0,07-23-2018,07-23-2018,,
2193,Active,Philadelphia,PA,19106,2.25,0,0,0,2.25,0,0,0,0,0,0,0,04-27-2018,04-27-2018,,
2194,Active,Philadelphia,PA,19104,0,0,0,0,0,0,0,0,0,0,0,0,07-23-2018,07-23-2018,,
2195,Active,Philadelphia,PA,19125,3.25,0,1,1,2.25,0,0,0,0,0,0,0,06-01-2017,06-01-2017,,
2196,Active,Philadelphia,PA,19143,12.25,0,0,0,12.25,0,0,0,2,0,0,0,04-24-2018,04-24-2018,,
2197,Active,Philadelphia,PA,19106,300.4166666667,1,0,1,55.5,0,0,0,8.25,0,0,0,10-07-2015,10-07-2015,,
2198,Active,Philadelphia,PA,19106,172.4166666667,0,3,3,43.9166666667,0,1,1,4,0,0,0,03-29-2017,03-29-2017,,
2199,Active,Philadelphia,PA,19147,11.5,0,0,0,11.5,0,0,0,1.75,0,0,0,02-14-2018,02-14-2018,,
2200,Active,Philadelphia,PA,19104,181,0,0,0,39,0,0,0,4.5,0,0,0,05-24-2016,05-24-2016,,
2201,Active,Philadelphia,PA,19104,2,0,0,0,2,0,0,0,0,0,0,0,03-21-2018,03-21-2018,,
2202,Active,Philadephia,PA,19107,3.25,0,0,0,3.25,0,0,0,0,0,0,0,01-14-2018,01-14-2018,,
2203,Active,Philadelphia,PA,19130,0,0,0,0,0,0,0,0,0,0,0,0,03-22-2018,03-22-2018,,
2204,Active,Philadelphia,PA,19130,3.75,0,0,0,3.75,0,0,0,0,0,0,0,03-28-2018,03-28-2018,,
2205,Active,Philadelphia,PA,19130,3,0,0,0,3,0,0,0,0,0,0,0,04-07-2018,04-10-2018,,
2206,Active,Langhorne,PA,19047,0,0,0,0,0,0,0,0,0,0,0,0,06-27-2018,06-27-2018,,
2207,Active,Philadelphia,PA,19116,4.25,0,0,0,4.25,0,0,0,0,0,0,0,02-14-2018,02-14-2018,,
2208,Active,Philadelphia,PA,19149,2.25,0,0,0,2.25,0,0,0,0,0,0,0,02-14-2018,02-14-2018,,
2209,Active,,,19148,69.6666666667,1,2,3,13.25,0,1,1,4,0,0,0,12-02-2014,12-02-2014,,
2210,Active,Philadelphia,PA,19121,0,0,0,0,0,0,0,0,0,0,0,0,06-12-2018,06-12-2018,,
2211,Active,Philadelphia,PA,19121,13.5,0,0,0,13.5,0,0,0,0,0,0,0,02-03-2018,02-03-2018,,
2212,Active,Philadelphia,PA,19143,7.25,0,0,0,7.25,0,0,0,3,0,0,0,05-08-2018,05-08-2018,,
2213,Active,Philadelphia,PA,19123,21.25,0,0,0,21.25,0,0,0,2,0,0,0,03-21-2018,03-21-2018,,
2214,Active,Philadelphia,PA,19143,17.25,0,0,0,17.25,0,0,0,0,0,0,0,01-27-2018,01-28-2018,,
2215,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,07-20-2018,07-21-2018,,07-15-2018
2216,Active,Philadelphia,PA,19145,2,0,0,0,2,0,0,0,0,0,0,0,01-10-2018,01-10-2018,,
2217,Active,Philadelphia,PA,19122,8.25,0,0,0,8.25,0,0,0,0,0,0,0,03-16-2018,03-16-2018,,
2218,Active,Philadelphia,PA,19146,2,0,0,0,2,0,0,0,0,0,0,0,04-11-2017,04-11-2017,,04-09-2017
2219,Active,Philadelphia,PA,19128,8,0,0,0,8,0,0,0,0,0,0,0,05-09-2018,05-09-2018,,
2220,Active,PHILADELPHIA,PA,19104-7027,14.25,0,0,0,14.25,0,0,0,0,0,0,0,03-12-2018,03-12-2018,,
2221,Active,Philadelphia,PA,19146,0,0,0,0,0,0,0,0,0,0,0,0,04-28-2018,04-28-2018,,
2222,Active,Philadelphia,PA,19147,0,0,0,0,0,0,0,0,0,0,0,0,04-20-2018,04-20-2018,,
2223,Active,Philadelphia,PA,19106-2842,439.3333333333,0,5,5,258.3333333333,0,1,1,10.75,0,1,1,04-26-2017,04-26-2017,,
2224,Active,Philadelphia,PA,19147,0,0,0,0,0,0,0,0,0,0,0,0,07-25-2018,07-25-2018,,
2225,Active,Philadelphia,PA,19145,33.75,0,0,0,33.75,0,0,0,4,0,0,0,03-20-2018,03-20-2018,,
2226,Active,Elkins Park,PA,19027,36.25,0,0,0,36.25,0,0,0,0,0,0,0,01-17-2018,01-17-2018,,
2227,Active,Philadelphia,PA,19130,4,0,0,0,4,0,0,0,0,0,0,0,08-02-2017,08-03-2017,,
2228,Active,Philadelphia,PA,19115,2.25,0,0,0,2.25,0,0,0,0,0,0,0,03-09-2018,03-11-2018,,
2229,Active,philadelphia,PA,19104,0,0,0,0,0,0,0,0,0,0,0,0,06-27-2018,06-27-2018,,
2230,Active,Huntingdon Valley,PA,19006,36.75,0,0,0,36.75,0,0,0,0,0,0,0,05-12-2018,05-12-2018,,
2231,Active,PHILADELPHIA,PA,19123,0,0,0,0,0,0,0,0,0,0,0,0,06-27-2018,06-27-2018,,
2232,Active,Philadelphia,PA,19103,56,0,0,0,2,0,0,0,0,0,0,0,05-11-2015,05-11-2015,,
2233,Active,,PA,19114,1.5,0,0,0,1.5,0,0,0,1.5,0,0,0,07-07-2018,07-07-2018,,
2234,Active,Philadelphia,PA,19145,5,0,0,0,5,0,0,0,3.25,0,0,0,06-23-2018,06-23-2018,,
2235,Active,Phoenixville,PA,19460,6,0,0,0,6,0,0,0,0,0,0,0,03-28-2018,03-28-2018,,
2236,Active,Philadelphia,CA,19145,2,0,0,0,2,0,0,0,2,0,0,0,07-13-2018,07-13-2018,,
2237,Active,Springfield,PA,19064,0,0,0,0,0,0,0,0,0,0,0,0,07-20-2018,07-21-2018,,
2238,Active,Philadelphia,PA,19148,0,0,0,0,0,0,0,0,0,0,0,0,03-23-2018,03-23-2018,,
